STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MXSD,TPCP,TSNW,MNTM,TWND
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199007,0,593,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199008,0,825,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199009,0,135,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199010,0,719,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199011,0,296,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199012,3,519,30,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199101,5,327,82,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199102,0,78,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199103,0,546,2,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199104,0,170,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199105,0,232,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199106,0,294,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199107,0,598,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199108,0,147,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199109,0,331,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199110,0,300,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199111,0,197,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199112,0,530,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199201,4,275,37,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199202,2,219,35,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199203,0,349,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199204,0,371,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199205,0,428,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199206,0,192,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199207,0,686,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199208,0,296,0,-9999,-9999
COOP:448737,VIENNA VA US,128,38.9,-77.21667,199209,0,645,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199210,0,168,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199211,0,437,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199212,2,461,18,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199301,0,339,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199302,3,250,46,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199303,10,905,107,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199304,1,470,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199305,0,537,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199306,0,179,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199307,0,248,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199308,0,565,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199309,0,493,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199310,0,269,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199311,0,593,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199312,4,445,49,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199401,2,464,26,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199402,3,416,16,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199403,5,848,41,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199404,0,188,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199405,0,200,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199406,0,376,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199407,0,705,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199408,0,726,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199409,0,419,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199410,0,146,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199411,0,264,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199412,0,154,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199501,5,427,81,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199502,4,173,99,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199503,2,141,20,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.21667,199504,0,119,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199505,0,556,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199506,0,415,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199507,0,397,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199508,0,198,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199509,0,295,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199510,0,611,0,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199511,0,498,1,-9999,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199512,-9999,-9999,-9999,328,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199601,32,463,320,316,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199602,11,63,190,339,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199603,4,394,40,385,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199604,0,323,0,554,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199605,0,711,0,599,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199606,0,267,0,718,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199607,0,604,0,725,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199608,0,429,0,716,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199609,0,1061,0,668,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199610,0,525,0,557,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199611,0,400,3,409,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199612,0,591,0,388,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199701,2,283,30,328,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199702,7,222,85,402,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199703,0,484,0,453,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199704,0,296,0,505,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199705,0,538,0,585,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199706,0,225,0,689,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199707,0,125,0,744,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199708,0,247,0,717,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199709,0,503,0,652,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199710,0,312,0,548,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199711,0,605,0,431,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199712,3,237,30,377,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199801,2,613,0,403,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199802,0,716,0,408,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199803,0,611,0,450,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199804,0,444,0,553,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199805,0,435,0,646,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199806,0,615,0,699,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199807,0,155,0,743,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199808,0,206,0,746,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199809,0,203,0,704,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199810,-9999,122,0,566,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199811,0,74,0,470,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199812,0,201,3,426,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199901,3,579,38,358,-9999
COOP:448737,VIENNA VA US,127.4,38.88333,-77.25,199902,1,285,5,378,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,199903,11,413,135,413,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,199904,0,228,0,535,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,199905,0,157,0,628,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,199906,0,238,0,699,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,199907,0,119,0,770,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,199908,0,442,0,747,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,199909,0,1115,0,662,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,199910,0,214,0,531,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,199911,0,211,0,514,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,199912,0,301,0,386,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200001,9,319,191,328,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200002,8,234,8,394,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200003,0,335,0,487,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200004,0,541,0,532,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200005,0,234,0,646,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200006,0,390,0,715,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200007,0,295,0,713,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200008,0,315,0,718,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200009,0,510,0,646,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200010,0,4,0,565,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200011,0,77,0,434,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200012,4,220,44,290,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200101,3,290,33,317,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200102,3,211,30,385,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200103,0,557,0,406,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200104,0,192,0,549,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200105,0,593,0,620,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200106,0,609,0,707,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200107,0,441,0,707,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200108,0,722,0,746,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200109,0,227,0,641,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200110,0,94,0,551,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200111,0,85,0,505,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200112,0,178,0,420,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200201,3,159,30,387,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200202,0,50,0,396,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200203,0,372,0,441,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200204,0,485,0,566,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200205,0,275,0,611,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200206,0,431,0,718,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200207,0,217,0,754,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200208,0,310,0,756,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200209,0,247,0,677,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200210,0,570,0,545,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200211,0,497,0,434,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200212,6,406,95,337,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200301,5,255,78,284,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200302,19,630,395,303,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200303,9,413,10,437,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200304,0,310,0,520,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200305,0,707,0,587,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200306,0,735,0,678,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200307,0,730,0,747,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200308,0,388,0,746,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200309,0,711,0,664,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200310,0,426,0,527,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200311,0,542,0,505,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200312,4,583,80,360,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200401,5,213,63,280,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200402,4,240,8,337,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200403,0,223,0,451,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200404,0,513,0,563,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200405,0,241,0,679,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200406,0,528,0,692,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200407,0,559,0,742,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200408,0,314,0,723,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200409,0,589,0,674,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200410,0,107,0,546,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200411,0,450,0,481,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200412,0,299,0,365,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200501,3,325,85,340,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200502,5,159,72,365,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200503,5,536,67,395,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200504,0,318,0,532,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200505,0,632,0,580,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200506,0,273,0,715,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200507,0,622,0,760,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200508,0,310,0,749,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200509,0,19,0,692,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200510,0,903,0,565,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200511,0,226,0,474,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200512,3,318,65,332,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200601,0,290,0,406,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200603,0,13,2,441,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200604,0,326,0,561,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200605,0,182,0,601,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200606,0,1141,0,706,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200607,0,315,0,764,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200608,0,112,0,745,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200609,0,587,0,637,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200610,0,454,0,537,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200611,0,652,0,473,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200612,0,162,0,426,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200701,2,271,23,381,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200702,5,282,108,283,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200703,2,309,38,435,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.26639,200705,0,74,0,638,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200706,0,245,0,706,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200707,0,216,0,739,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200708,0,225,0,758,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200709,0,175,0,680,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200710,0,368,0,618,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200711,0,135,0,451,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200712,4,361,41,375,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200801,3,153,30,349,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200802,0,287,0,364,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200803,0,306,0,445,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200804,0,671,0,545,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200805,0,708,0,584,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200806,0,577,0,727,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200807,0,312,0,746,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200808,0,172,0,712,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200809,0,327,0,673,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200810,0,199,0,536,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200811,0,155,0,439,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200812,0,331,1,374,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200901,2,305,30,285,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200902,1,34,10,370,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200903,7,236,75,421,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200904,0,395,0,538,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200905,0,774,0,618,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200906,0,476,0,692,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200907,0,273,0,716,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200908,0,289,0,750,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200909,0,191,0,654,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200910,0,433,0,538,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200911,0,454,0,484,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,200912,20,682,250,340,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201001,6,266,85,316,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201002,30,410,407,300,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201003,2,217,0,468,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201004,0,165,0,573,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201005,0,445,0,640,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201006,0,187,0,744,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201007,0,434,0,771,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201008,0,557,0,748,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201009,0,354,0,688,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201010,0,534,0,573,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201011,0,125,0,451,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201012,2,173,22,311,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201101,8,206,110,296,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201102,4,193,9,377,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201103,0,478,3,434,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201104,-9999,450,0,566,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201105,-9999,401,0,645,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201106,-9999,222,0,723,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201107,-9999,270,0,781,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201108,-9999,533,0,760,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201109,-9999,926,0,681,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201110,-9999,409,0,549,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201111,-9999,184,0,492,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201112,-9999,339,0,412,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201201,1,279,10,362,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201202,0,97,7,408,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201203,-9999,199,0,524,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201204,-9999,145,0,530,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201205,-9999,363,0,667,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201206,-9999,318,0,696,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201207,-9999,285,0,781,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201208,-9999,233,0,753,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201209,-9999,229,0,660,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201210,-9999,277,0,545,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201211,-9999,57,0,395,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201212,0,314,11,394,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201301,1,268,10,351,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201302,0,136,4,326,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201303,1,308,75,376,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201304,-9999,212,0,527,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201305,-9999,250,0,595,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201306,-9999,501,0,700,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201307,-9999,455,0,740,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201308,-9999,153,0,685,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201309,-9999,160,0,637,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201310,-9999,493,0,556,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201311,-9999,229,0,402,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201312,2,395,30,376,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201401,6,249,100,262,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201402,12,331,169,320,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201403,8,376,145,365,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201404,-9999,423,0,525,-9999
COOP:448737,VIENNA VA US,127.4,38.9,-77.2663,201405,-9999,762,0,638,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198001,10,404,205,284,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198002,15,294,196,237,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198003,17,533,160,335,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198004,0,840,10,474,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198005,0,541,0,550,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198006,0,212,0,596,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198007,0,665,0,674,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198008,0,414,0,664,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198009,0,207,0,610,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198010,0,253,0,456,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198011,1,258,11,371,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198012,4,118,40,296,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198101,6,65,77,215,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198102,3,380,60,306,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198103,14,319,220,328,-9999
COOP:445828,MOUNT LAKE BIOL STATION VA US,1179.9,37.38333,-80.53333,198104,0,327,0,511,-9999
